,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,Fraud,acid_balance_ratio,sulfur_preservation_index,ph_volatile_interaction,low_sulfur_indicator,acidity_sugar_balance
519,7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,Legit,False,0,0.05,3.78801486319333,1.2264,0,6.118475875133869
520,9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,Legit,False,0,0.02551020408163265,2.6111648393354674,0.855,1,7.681531678374592
521,7.6,0.41,0.49,2.0,0.088,16.0,43.0,0.998,3.48,0.64,9.1,Legit,False,0,0.05394736842105263,2.4399771253216747,1.4267999999999998,1,7.291016205280966
522,8.2,0.39,0.49,2.3,0.099,47.0,133.0,0.9979,3.38,0.99,9.8,Legit,False,0,0.047560975609756105,4.075416856763364,1.3182,0,7.194772044947345
523,9.3,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,Legit,False,0,0.04301075268817204,3.1888891615274186,1.2880000000000003,0,7.742885321434903
524,9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,Legit,False,0,0.04673913043478261,2.1354963890360965,1.3889,1,7.869090807972361
525,10.4,0.64,0.24,2.8,0.105,29.0,53.0,0.9998,3.24,0.67,9.9,Legit,False,0,0.061538461538461535,3.983456354511982,2.0736000000000003,1,8.269656313475783
526,7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,Legit,False,0,0.05,3.78801486319333,1.2264,0,6.118475875133869
527,7.0,0.38,0.49,2.5,0.0969999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,Legit,False,0,0.054285714285714284,3.579352554007827,1.2882,0,5.890978729091709
528,8.2,0.42,0.49,2.6,0.084,32.0,55.0,0.9988,3.34,0.75,8.7,Legit,False,0,0.051219512195121955,4.31487911976475,1.4027999999999998,0,6.729465405678741
529,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,Legit,False,0,0.06363636363636363,1.044465935734187,1.9466999999999999,1,8.604519855446416
530,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,Legit,False,0,0.024175824175824177,0.1889822365046136,0.7502000000000001,1,8.23756638364141
531,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,Legit,False,0,0.031932773109243695,1.8516401995451028,1.2008,1,9.385990946312436
532,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,Legit,False,0,0.031932773109243695,1.8516401995451028,1.2008,1,9.385990946312436
533,10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,Legit,False,0,0.02621359223300971,2.6111648393354674,0.8694000000000001,1,9.342390201189883
534,10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,Legit,False,0,0.048,2.2980970388562794,1.5743999999999998,1,8.010194227797584
535,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,Legit,False,0,0.024175824175824177,0.1889822365046136,0.7502000000000001,1,8.23756638364141
536,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,Legit,False,0,0.06363636363636363,1.044465935734187,1.9466999999999999,1,8.604519855446416
537,8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,Legit,False,0,0.10185185185185185,1.386750490563073,2.78025,1,7.888442057296091
538,12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,Legit,False,0,0.02713178294573643,0.8451542547285166,1.1199999999999999,1,6.912120455878671
539,11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,Legit,False,0,0.044642857142857144,1.212678125181665,1.61,1,6.4411277991364795
540,9.2,0.59,0.24,3.3,0.1009999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,Legit,False,0,0.0641304347826087,2.917299829957891,1.9233999999999998,1,6.711846407478553
541,9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,Legit,False,0,0.04842105263157895,1.212678125181665,1.4766000000000001,1,5.0103770438244375
542,9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,Legit,False,0,0.07688172043010752,1.118033988749895,2.2308,1,8.85184842619836
543,11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,Legit,False,0,0.058928571428571434,2.1977690231790246,2.0196,1,9.467074217754426
544,14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,Legit,False,0,0.021678321678321677,1.5491933384829668,0.8865999999999999,1,14.189709086876535
545,9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,Legit,False,0,0.051648351648351645,3.690886276957604,1.4476,0,7.471111825098093
546,7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,Legit,False,0,0.07333333333333333,1.889822365046136,1.8975000000000002,1,7.327425774346041
547,10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,Legit,False,0,0.029245283018867925,1.3093073414159544,1.0106,1,8.708750397613896
548,12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,Legit,False,0,0.0282258064516129,3.2504180333157686,1.0919999999999999,1,9.953675629049181
549,9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,Legit,False,0,0.05888888888888889,1.2,1.7331,1,8.95078791721415
550,6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,Legit,False,0,0.075,1.8,1.6983000000000001,1,6.461009685023465
551,9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,Legit,False,0,0.045744680851063826,2.0869967789998034,1.3717,1,7.363289996509687
552,9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,Legit,False,0,0.04842105263157895,2.1105794120443453,1.4352,1,7.612741842448849
553,5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,Legit,False,0,0.20800000000000002,3.2659863237109046,3.8896,0,6.321222033951219
554,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,Legit,False,0,0.04161290322580645,2.0851441405707476,1.8834,1,9.792809590431666
555,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,Legit,False,0,0.04161290322580645,2.0851441405707476,1.8834,1,9.792809590431666
556,10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,Legit,False,0,0.04862385321100918,2.42535625036333,1.6271,1,6.6346770450431585
557,15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,Legit,False,0,0.041346153846153845,2.0851441405707476,1.8834,1,9.853464961075405
558,10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,Legit,False,0,0.04862385321100918,2.42535625036333,1.6271,1,6.6346770450431585
559,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,Legit,False,0,0.036153846153846154,0.8751899489873673,1.551,1,8.076959231654664
560,12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,Legit,False,0,0.047244094488188976,1.1470786693528088,1.884,1,9.962538855908324
561,9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,Legit,False,0,0.04888888888888889,2.3636363636363638,1.4212,1,7.713833564616728
562,9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,Legit,False,0,0.060000000000000005,3.9091966159069287,1.6632000000000002,0,7.009672560501109
563,7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,Legit,False,0,0.038157894736842106,3.227486121839514,0.9599,1,6.030575616156768
564,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,Legit,False,0,0.036153846153846154,0.8751899489873673,1.551,1,8.076959231654664
565,12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,Legit,False,0,0.047244094488188976,1.1470786693528088,1.884,1,9.962538855908324
566,8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,Legit,False,0,0.08045977011494253,1.2909944487358056,2.324,1,7.503414641390522
567,8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,Legit,False,0,0.08045977011494253,1.2909944487358056,2.324,1,7.503414641390522
568,9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,Legit,False,0,0.0510204081632653,1.118033988749895,1.655,1,8.041008547388751
569,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,Legit,False,0,0.058064516129032254,2.931763649279746,1.2852,1,5.639853357533175
570,11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,Legit,False,0,0.03043478260869565,1.643989873053573,1.162,1,8.124145038674245
571,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,Legit,False,0,0.058064516129032254,2.931763649279746,1.2852,1,5.639853357533175
572,10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,Legit,False,0,0.023529411764705882,1.889822365046136,0.7536,1,8.530976950699008
573,10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,Fraud,False,1,0.056190476190476187,2.042109880970524,1.9469999999999998,1,9.801996909290045
574,10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,Legit,False,0,0.032075471698113214,2.264554068289191,1.0846,1,7.623244350568425
575,12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,Legit,False,0,0.02195121951219512,4.12837477233712,0.8640000000000001,1,8.908657722719116
576,9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,Fraud,False,1,0.050505050505050504,1.6035674514745464,1.67,1,8.710783383871059
577,8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,Legit,False,0,0.049999999999999996,1.7084843923544983,1.452,1,6.9213427841047315
578,8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,Legit,False,0,0.0534090909090909,1.6208864017175069,1.5463,1,6.811285601241646
579,10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,Legit,False,0,0.029245283018867925,2.846049894151541,0.9734,1,9.379695141873007
580,12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,Legit,False,0,0.04065040650406504,1.3363062095621219,1.595,1,11.004591917137901
581,12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,Legit,False,0,0.04065040650406504,1.3363062095621219,1.595,1,11.004591917137901
582,11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,Legit,False,0,0.041880341880341884,1.2909944487358056,1.5631,1,10.480154333586798
583,12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,Legit,False,0,0.023333333333333334,2.182178902359924,0.8344,1,11.53364906856136
584,11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,Legit,False,0,0.027966101694915254,6.037383539249432,1.089,0,8.187069940021502
585,7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,Legit,False,0,0.06710526315789474,1.2977713690461004,1.7697,1,6.627032861127295
586,11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,Legit,False,0,0.027927927927927927,2.333839863966313,0.9672000000000001,1,8.721022532363591
587,7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,Legit,False,0,0.1,1.7822655773580138,2.3798,1,7.541954561933854
588,5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,Legit,False,0,0.08399999999999999,2.6870057685088806,1.5624,1,4.9334966083174585
589,10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,Legit,False,0,0.028431372549019607,1.386750490563073,0.8844999999999998,1,8.18933783127262
590,9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,Legit,False,0,0.05,2.424871130596428,1.5075,1,7.377430172118805
591,6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,Legit,False,0,0.0590909090909091,1.8842334171937931,1.2168,1,7.037490583898137
592,9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,Legit,False,0,0.05,2.424871130596428,1.5075,1,7.377430172118805
593,9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,Legit,False,0,0.049494949494949494,1.372487132993442,1.6121,1,6.9078891965726905
594,7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,Legit,False,0,0.0911392405063291,3.244428422615251,2.448,1,6.7294654056787415
595,8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,Legit,False,0,0.06685393258426965,2.873478855663454,1.9456499999999999,0,4.343447979028158
596,12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,Legit,False,0,0.03225806451612903,1.2247448713915892,1.2160000000000002,1,11.651062100823518
597,11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,Legit,False,0,0.04873949579831932,1.1785113019775793,1.7921999999999998,1,11.721493515932067
598,8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,Legit,False,0,0.0688235294117647,0.9128709291752769,1.8719999999999999,1,8.029859505942298
599,12.7,0.59,0.45,2.3,0.0819999999999999,11.0,22.0,1.0,3.0,0.7,9.3,Legit,False,0,0.046456692913385826,2.345207879911715,1.77,1,11.131376074196766
600,8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,Fraud,False,1,0.11158536585365855,1.4596008983995234,2.9829,1,8.056375277563458
601,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,Legit,False,0,0.03484848484848485,2.02837021134844,1.4260000000000002,1,11.743962936570604
602,7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,Legit,False,0,0.10844155844155844,1.6035674514745464,2.7554999999999996,1,6.663107568151747
603,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,Legit,False,0,0.03484848484848485,2.02837021134844,1.4260000000000002,1,11.743962936570604
604,8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,Legit,False,0,0.06987951807228915,1.7638342073763937,1.8385999999999998,1,6.524726660089084
605,8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,Legit,False,0,0.07228915662650602,1.2247448713915892,1.986,1,6.948055929297077
606,9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,Legit,False,0,0.04361702127659574,2.23606797749979,1.3694,1,5.6943291173992465
607,8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,Legit,False,0,0.054545454545454536,3.6055512754639896,1.5888,1,6.36219965897865
608,10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,Legit,False,0,0.06435643564356436,1.3643820804812932,2.158,1,5.944846957706566
609,6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,Legit,False,0,0.05714285714285714,2.401922307076307,1.2816,1,4.640841624751894
610,8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,Legit,False,0,0.027272727272727268,3.3113308926626095,0.8136,1,7.2160498253372705
611,13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,Legit,False,0,0.02878787878787879,1.25,1.1324,1,10.379621909684273
612,7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,Legit,False,0,0.08533333333333333,3.342516087186934,2.1248,1,6.651547162709765
613,8.2,0.39,0.38,1.5,0.0579999999999999,10.0,29.0,0.9962,3.26,0.74,9.8,Legit,False,0,0.047560975609756105,1.8569533817705188,1.2713999999999999,1,9.374753777581333
614,9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,Legit,False,0,0.08206521739130436,0.9853292781642932,2.16685,1,8.558649416805297
615,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,Legit,False,0,0.0625,3.3229886429427893,2.1,1,8.543268318796613
616,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,Legit,False,0,0.0625,3.3229886429427893,2.1,1,8.543268318796613
617,11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,Legit,False,0,0.026956521739130435,2.6457513110645903,0.9392999999999999,1,10.153455511046767
618,11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,Legit,False,0,0.04035087719298246,0.9701425001453319,1.4398,1,9.064971711992305
619,11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,Legit,False,0,0.03274336283185841,1.5,1.1433,1,9.774504047093775
620,8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,Legit,False,0,0.06506024096385542,1.5118578920369088,1.7658,1,5.966504391573789
621,8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,Legit,False,0,0.06829268292682929,1.3728129459672884,1.8368,1,5.912508876717918
622,10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,Legit,False,0,0.057999999999999996,1.590990257669732,1.8154,1,9.936971265910358
623,7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,Legit,False,0,0.06455696202531645,3.1304951684997055,1.7799,1,6.179386397674459
624,6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,Legit,False,0,0.10147058823529412,2.7574350900541735,2.3874,1,3.969116881213472
625,6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,Legit,False,0,0.10147058823529412,2.7574350900541735,2.3874,1,3.969116881213472
626,8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,Legit,False,0,0.06818181818181818,1.2909944487358056,2.016,1,8.081497189148147
627,8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,Legit,False,0,0.06818181818181818,1.2909944487358056,2.016,1,8.081497189148147
628,8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,Legit,False,0,0.062068965517241385,1.2572371141874243,1.7658,1,7.375696945366854
629,7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,Legit,False,0,0.09013157894736844,2.182178902359924,2.19885,1,6.939311570708819
630,8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,Legit,False,0,0.062068965517241385,1.2572371141874243,1.7658,1,7.375696945366854
631,10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,Legit,False,0,0.026923076923076925,1.1470786693528088,0.9100000000000001,1,8.16306052985479
632,7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,Legit,False,0,0.05394736842105263,3.2024699769846983,1.3611999999999997,1,5.777993638760298
633,10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,Fraud,False,1,0.09257425742574259,1.1861605052378226,3.20705,1,7.4480063304317605
634,7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,Legit,False,0,0.044303797468354424,4.554678697692702,1.1444999999999999,0,7.748583454041631
635,8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,Legit,False,0,0.09655172413793103,4.177863742936748,2.7468,1,10.897019611270878
636,9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,Legit,False,0,0.09166666666666667,2.4743582965269675,2.8512000000000004,0,8.563662686142301
637,9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,Legit,False,0,0.0931578947368421,2.574409875465939,2.8674000000000004,0,8.698219753990475
638,7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,Legit,False,0,0.11883116883116883,1.4596008983995234,3.0652500000000003,1,7.406606200479923
639,8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,Legit,False,0,0.03258426966292134,3.3113308926626095,0.9222,1,8.63145235668395
640,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,Legit,False,0,0.05454545454545455,2.5298221281347035,1.8306000000000002,1,8.744286396885947
641,9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,Legit,False,0,0.06210526315789473,2.546624062881496,2.0414,1,8.45113503300567
642,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,Legit,False,0,0.05454545454545455,2.5298221281347035,1.8306000000000002,1,8.744286396885947
643,9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,Legit,False,0,0.06210526315789473,2.546624062881496,2.0414,1,8.45113503300567
644,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,Legit,False,0,0.05454545454545455,2.5298221281347035,1.8306000000000002,1,8.744286396885947
645,7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,Legit,False,0,0.08205128205128205,1.507556722888818,2.1568,1,4.337302009600696
646,7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,Legit,False,0,0.09178082191780823,1.3416407864998738,2.278,1,5.2226120240430935
647,8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,Fraud,False,1,0.10180722891566264,1.3363062095621219,2.8053999999999997,1,7.862265084548916
648,8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,Legit,False,0,0.05517241379310345,1.889822365046136,1.5984,1,6.876398999792363
649,6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,Legit,False,0,0.0626865671641791,1.9727878476642875,1.3272,1,3.1479866325542614
650,10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,Legit,False,0,0.04018691588785047,1.414213562373095,1.2427000000000001,1,9.568836565448814
651,9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,Legit,False,0,0.08979591836734693,2.811267651158746,3.0008000000000004,0,8.525156209579873
652,15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,Legit,False,0,0.022641509433962263,2.6109196480264774,1.0728,1,7.597895933009706
653,9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,Legit,False,0,0.035106382978723406,1.6431676725154982,1.0296,1,7.288383689322407
654,8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,Legit,False,0,0.05465116279069767,1.299867367239363,1.4476,1,7.411490511766285
655,9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,Legit,False,0,0.05670103092783506,2.7472112789737806,1.7270000000000003,1,7.5313567867019255
656,10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,Legit,False,0,0.04018691588785047,1.414213562373095,1.2427000000000001,1,9.568836565448814
657,12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,Legit,False,0,0.041666666666666664,3.548977049128114,1.46,1,14.278065528394755
658,7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,Legit,False,0,0.07222222222222223,1.118033988749895,1.7264,1,8.818133270336602
659,7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,Fraud,False,1,0.11830985915492957,1.386750490563073,2.8644,1,4.708257190975151
660,7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,Legit,False,0,0.07222222222222223,1.118033988749895,1.7264,1,8.818133270336602
661,7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,Legit,False,0,0.056,2.3145502494313788,1.3901999999999999,1,8.288754720015506
662,7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,Legit,False,0,0.07916666666666666,1.7320508075688772,1.9151999999999998,1,8.131770729106123
663,10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,Legit,False,0,0.027722772277227727,1.386750490563073,0.8512000000000001,1,10.081394957000576
664,12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,Legit,False,0,0.03305785123966942,2.041241452319315,1.212,1,11.377990332835466
665,9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,Legit,False,0,0.0627659574468085,3.6084391824351614,1.8526,1,9.093289874002105
666,8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,Legit,False,0,0.05903614457831325,1.5,1.5582,1,8.53713503584153
667,11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,Legit,False,0,0.03008849557522124,1.5491933384829668,0.9996,1,10.595184597936386
668,10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,Legit,False,0,0.073,2.694079530401624,2.2995,1,8.98718324124389
669,11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,Legit,False,0,0.03008849557522124,1.5491933384829668,0.9996,1,10.595184597936386
670,6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,Legit,False,0,0.057971014492753624,4.47213595499958,1.304,0,5.827119881079875
671,8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,Legit,False,0,0.08902439024390245,1.386750490563073,2.336,1,8.990671089300482
672,9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,Legit,False,0,0.12653061224489795,2.60412306806771,3.9059999999999997,0,10.049041061960285
673,8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,Legit,False,0,0.08902439024390245,1.386750490563073,2.336,1,8.990671089300482
674,10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,Legit,False,0,0.037037037037037035,1.697749375254331,1.2320000000000002,1,9.629017927495665
